38.89307202037067,-76.99845762682016,red,square,"cluster",
38.89093626537398,-76.99951068710212,red,square,"cluster",
38.89212371406285,-76.99617341648258,red,square,"cluster",
38.89357460861668,-76.98550394291851,red,square,"cluster",
38.88848559080806,-76.9845768696565,red,square,"cluster",
38.894822347552996,-77.00203676604154,red,square,"cluster",
38.89732369958559,-76.99020020985189,red,square,"cluster",
38.89478441544333,-76.99024221000573,red,square,"cluster",
38.89356376289491,-76.98827596073401,red,square,"cluster",
38.88984292131204,-77.0005675377298,red,square,"cluster",
38.89611715281143,-76.98497889471221,red,square,"cluster",
38.89093531296316,-76.99844547506986,red,square,"cluster",
38.89733677055863,-77.00204085258916,red,square,"cluster",
38.89330475890161,-76.98766379005325,red,square,"cluster",
38.89046914750477,-76.99020896394673,red,square,"cluster",
38.89162614419942,-76.98850630688247,red,square,"cluster",
38.88980570158184,-76.99844231984439,red,square,"cluster",
38.88909351262998,-77.00204584184473,red,square,"cluster",
38.8903488141444,-76.98845725374908,red,square,"cluster",
38.89357336023397,-76.99024267266329,red,square,"cluster",
38.893598533492906,-76.99833638823971,red,square,"cluster",
38.897149194774336,-76.98483419933893,red,square,"cluster",
38.89752722366294,-76.98489575583048,red,square,"cluster",
38.89213423877975,-76.98450724905814,red,square,"cluster",
38.89671483169862,-76.98820247650332,red,square,"cluster",
38.88767569337579,-76.98844926989862,red,square,"cluster",
38.894259089645814,-76.98679239615248,red,square,"cluster",
38.89701498030111,-76.98452378410687,red,square,"cluster",
38.888060085432926,-76.99976779329027,red,square,"cluster",
38.8961782123543,-76.99954031243318,red,square,"cluster",
38.89608200840355,-76.99018712920616,red,square,"cluster",
38.89360827349397,-76.98449988400412,red,square,"cluster",
38.88922118203306,-76.99152685157212,red,square,"cluster",
38.8989081418937,-76.99152962206551,red,square,"cluster",
38.88874461411378,-76.9961749393205,red,square,"cluster",
38.8888630595733,-77.00032259927966,red,square,"cluster",
38.88797735531813,-76.98559132234826,red,square,"cluster",
38.897134869121935,-76.98642626235711,red,square,"cluster",
38.89503665493473,-76.99620396044732,red,square,"cluster",
38.89874335514699,-76.98711839723968,red,square,"cluster",
38.88886553565494,-77.00099060838932,red,square,"cluster",
38.89540751838773,-77.00081110041796,red,square,"cluster",
38.89306097079342,-76.99951169306073,red,square,"cluster",
38.89354450352907,-76.99611458230437,red,square,"cluster",
38.89353739533607,-76.98921100090969,red,square,"cluster",
38.89204784042372,-76.98922589994321,red,square,"cluster",
38.89173629550285,-76.98547613708118,red,square,"cluster",
38.88981391383312,-76.99160364444327,red,square,"cluster",
38.89079234373118,-76.99986571075708,red,square,"cluster",
38.89888395131538,-76.99374704364409,red,square,"cluster",
38.897519141133635,-76.99188173977083,red,square,"cluster",
38.897499485468884,-76.99224599426465,red,square,"cluster",
38.88867186332078,-76.9855060066885,red,square,"cluster",
38.89484568605256,-76.99375501650164,red,square,"cluster",
38.89207868393277,-76.99375754602242,red,square,"cluster",
38.8909467577794,-76.98550312798304,red,square,"cluster",
38.89498191134211,-76.99724007879115,red,square,"cluster",
38.89891064682943,-76.99616808487382,red,square,"cluster",
38.89873652221883,-76.99192005795402,red,square,"cluster",
38.892512494399924,-77.00204811064044,red,square,"cluster",
38.898902650119076,-76.99263451107352,red,square,"cluster",
38.89303035150879,-77.00057944733382,red,square,"cluster",
38.8953454945967,-76.98612471643145,red,square,"cluster",
38.89093663016593,-77.00203436922645,red,square,"cluster",
38.89359578444325,-76.98710896744898,red,square,"cluster",
38.8898029466246,-76.99264439917096,red,square,"cluster",
38.89223745457953,-77.00238578763846,red,square,"cluster",
38.896351456960865,-76.98718071335499,red,square,"cluster",
38.89471126498954,-76.98456459854735,red,square,"cluster",
38.89453450337059,-76.99344025079846,red,square,"cluster",
38.89819524696778,-76.98834490814366,red,square,"cluster",
38.89678385026482,-76.99094552284976,red,square,"cluster",
38.8947824231711,-76.99497017521786,red,square,"cluster",
38.890051188096386,-76.99316095633617,red,square,"cluster",
38.898215654021165,-76.9847319030399,red,square,"cluster",
38.89262969800659,-76.99635592575596,red,square,"cluster",
38.89400338928421,-76.9847730431118,red,square,"cluster",
38.896138970078816,-76.9883047324796,red,square,"cluster",
38.89470096813207,-76.99689559972998,red,square,"cluster",
38.895276196735004,-76.98487051821843,red,square,"cluster",
38.89891303399431,-76.99844396639831,red,square,"cluster",
38.892015888321865,-76.98839815732575,red,square,"cluster",
38.898954238066686,-76.99028330378948,red,square,"cluster",
38.89478825322223,-77.00057586151209,red,square,"cluster",
38.88920049245218,-76.98953097680476,red,square,"cluster",
38.8948107348887,-76.98830598859993,red,square,"cluster",
38.89434503221349,-76.98746808343877,red,square,"cluster",
38.890366950796434,-76.99152518629873,red,square,"cluster",
38.88974881454384,-77.00203626974789,red,square,"cluster",
38.89204235923137,-76.9915659012235,red,square,"cluster",
38.89891605022679,-77.00204021787337,red,square,"cluster",
38.89381202619436,-77.0015035743393,red,square,"cluster",
38.896115710583665,-76.98553844120524,red,square,"cluster",
38.89534061727264,-76.99054012965702,red,square,"cluster",
38.89289826898141,-76.98913195636175,red,square,"cluster",
38.897401425293694,-76.98456838773001,red,square,"cluster",
38.890750883812764,-76.99680157083662,red,square,"cluster",
38.88980731318439,-76.98550358607937,red,square,"cluster",
38.894783510323904,-76.99267740927156,red,square,"cluster",
38.894710290436066,-76.98551024171643,red,square,"cluster",
38.892195234663,-76.99336918848066,red,square,"cluster",
38.89733333827721,-76.99496372641018,red,square,"cluster",
38.89186033054812,-77.00108014660964,red,square,"cluster",
